Id,Fecha,Estación,Tipo_Combustible,Litros_Vendidos,Precio_Unitario,Total_Venta,Tipo_Vehículo,Monto_Pagado,Método_Pago,Placa_Vehículo,Hora_Venta,Cliente_Frecuente
779,05-11-24,TEISA 1,Súper,34.5,3.1,106.95,Bus,106.94,Tarjeta,Unidad 202,13.0:24,Sí
780,05-11-24,TEISA 1,Diésel,36.27,1.8,65.29,Bus,65.28,Efectivo,ABC-1234,16.000005,No
781,05-11-24,TEISA 1,Súper,14.51,3.1,44.98,SUV,44.97,Efectivo,KLM-4321,11.0:24,Sí
782,05-11-24,TEISA 2,Extra,4.24,2.4,10.18,Sedán,10.17,Efectivo,TUV-8765,6.0000000,No
783,05-11-24,TEISA 1,Súper,50.73,3.1,157.26,Bus,157.26,Transferencia,Unidad 404,5.000003,Sí
784,05-11-24,TEISA 2,Extra,21.33,2.4,51.19,Sedán,51.2,Tarjeta,TUV-8765,7.0:39,Sí
785,05-12-24,TEISA 2,Extra,63.0,2.4,151.2,Bus,151.2,Efectivo,Unidad 101,12.0000000,Sí
786,05-12-24,TEISA 2,Súper,3.82,3.1,11.84,Camioneta,11.83,Transferencia,ABC-1234,18.0:46,Sí
787,05-12-24,TEISA 1,Extra,45.03,2.4,108.07,Bus,108.07,Transferencia,Unidad 202,20.0:15,Sí
788,05-12-24,TEISA 1,Diésel,81.94,1.8,147.49,Bus,147.5,Transferencia,Unidad 404,7.0:35,Sí
789,05-13-24,TEISA 1,Extra,20.35,2.4,48.84,Bus,48.83,Tarjeta,TUV-8765,20.000004,No
790,05-13-24,TEISA 1,Diésel,62.88,1.8,113.18,Bus,113.18,Transferencia,Unidad 404,9.0:15,Sí
791,05-13-24,TEISA 1,Diésel,33.89,1.8,61.0,Sedán,61.0,Efectivo,XYZ-5678,11.0:36,No
792,05-13-24,TEISA 1,Extra,18.82,2.4,45.17,Motocicleta,45.16,Efectivo,KLM-4321,20.0:41,Sí
793,05-13-24,TEISA 1,Diésel,40.47,1.8,72.85,Sedán,72.84,Transferencia,ABC-1234,15.0:17,Sí
794,05-13-24,TEISA 1,Diésel,12.06,1.8,21.71,Sedán,21.7,Tarjeta,KLM-4321,13.0:51,Sí
795,05-14-24,TEISA 1,Extra,73.82,2.4,177.17,Bus,177.16,Tarjeta,Unidad 404,14.0:11,Sí
796,05-14-24,TEISA 1,Extra,43.67,2.4,104.81,Bus,104.8,Tarjeta,Unidad 202,5.0000000,Sí
797,05-14-24,TEISA 1,Diésel,88.83,1.8,159.89,Bus,159.89,Transferencia,Unidad 303,9.000008,Sí
798,05-14-24,TEISA 1,Súper,12.91,3.1,40.02,Camioneta,40.01,Transferencia,XYZ-5678,20.0:15,No
799,05-14-24,TEISA 1,Extra,56.31,2.4,135.14,Bus,135.14,Transferencia,Unidad 303,20.0:54,Sí
800,05-15-24,TEISA 1,Extra,70.21,2.4,168.5,Bus,168.51,Efectivo,Unidad 202,8.0:48,Sí
801,05-15-24,TEISA 1,Diésel,38.41,1.8,69.14,Camioneta,69.14,Efectivo,ABC-1234,16.0:52,Sí
802,05-15-24,TEISA 1,Diésel,32.38,1.8,58.28,SUV,58.28,Transferencia,KLM-4321,17.000009,No
803,05-15-24,TEISA 1,Extra,16.83,2.4,40.39,Camioneta,40.4,Efectivo,XYZ-5678,5.000005,No
804,05-15-24,TEISA 1,Diésel,37.58,1.8,67.64,Motocicleta,67.64,Tarjeta,TUV-8765,7.000005,No
805,05-15-24,TEISA 2,Súper,22.15,3.1,68.66,Motocicleta,68.68,Efectivo,ABC-1234,13.0:13,Sí
806,05-15-24,TEISA 1,Diésel,99.68,1.8,179.42,Bus,179.43,Transferencia,Unidad 202,21.0:52,Sí
807,05-16-24,TEISA 1,Súper,22.09,3.1,68.48,Sedán,68.48,Tarjeta,XYZ-5678,10.0:41,Sí
808,05-16-24,TEISA 1,Diésel,38.05,1.8,68.49,SUV,68.49,Transferencia,ABC-1234,19.0:36,Sí
809,05-16-24,TEISA 1,Diésel,30.83,1.8,55.49,Sedán,55.49,Tarjeta,TUV-8765,19.0:19,Sí
810,05-16-24,TEISA 2,Súper,11.01,3.1,34.13,Bus,34.12,Tarjeta,KLM-4321,17.0:38,Sí
811,05-16-24,TEISA 1,Extra,77.4,2.4,185.76,Bus,185.75,Transferencia,Unidad 202,19.0:21,Sí
812,05-16-24,TEISA 1,Súper,17.21,3.1,53.35,Bus,53.36,Efectivo,TUV-8765,9.0:23,Sí
813,05-17-24,TEISA 1,Extra,44.01,2.4,105.62,Bus,105.62,Tarjeta,Unidad 404,5.000008,Sí
814,05-17-24,TEISA 1,Extra,32.2,2.4,77.28,SUV,77.29,Efectivo,TUV-8765,20.0:48,Sí
815,05-17-24,TEISA 2,Extra,20.62,2.4,49.49,Camioneta,49.49,Efectivo,KLM-4321,7.0:12,Sí
816,05-17-24,TEISA 1,Súper,15.94,3.1,49.41,Bus,49.4,Efectivo,XYZ-5678,14.0:36,Sí
817,05-17-24,TEISA 1,Extra,74.95,2.4,179.88,Bus,179.89,Tarjeta,Unidad 202,20.0:31,Sí
818,05-17-24,TEISA 1,Diésel,27.47,1.8,49.45,Bus,49.44,Transferencia,KLM-4321,13.0:47,No
819,05-18-24,TEISA 1,Extra,71.67,2.4,172.01,Bus,172.0,Efectivo,Unidad 303,15.0:25,Sí
820,05-18-24,TEISA 1,Diésel,110.47,1.8,198.85,Bus,198.84,Tarjeta,Unidad 303,11.0:41,Sí
821,05-18-24,TEISA 1,Extra,24.99,2.4,59.98,Motocicleta,59.97,Transferencia,KLM-4321,9.0:58,Sí
822,05-18-24,TEISA 1,Diésel,73.89,1.8,133.0,Bus,133.01,Transferencia,Unidad 404,12.0:37,Sí
823,05-18-24,TEISA 1,Diésel,26.93,1.8,48.47,Motocicleta,48.47,Transferencia,KLM-4321,12.0:17,Sí
824,05-19-24,TEISA 1,Diésel,75.95,1.8,136.71,Bus,136.71,Efectivo,Unidad 404,20.0:52,Sí
825,05-19-24,TEISA 1,Diésel,35.66,1.8,64.19,Sedán,64.19,Efectivo,ABC-1234,17.000005,No
826,05-19-24,TEISA 2,Súper,17.12,3.1,53.07,Motocicleta,53.08,Tarjeta,XYZ-5678,11.0:26,Sí
827,05-19-24,TEISA 1,Súper,50.55,3.1,156.7,Bus,156.7,Transferencia,Unidad 202,10.0:36,Sí
828,05-19-24,TEISA 1,Extra,10.95,2.4,26.28,Motocicleta,26.29,Tarjeta,TUV-8765,21.0:15,No
829,05-19-24,TEISA 1,Extra,14.5,2.4,34.8,Bus,34.81,Tarjeta,XYZ-5678,7.000009,Sí
830,05-20-24,TEISA 1,Diésel,11.23,1.8,20.21,Camioneta,20.21,Tarjeta,ABC-1234,6.0:57,Sí
831,05-20-24,TEISA 1,Extra,9.73,2.4,23.35,SUV,23.36,Transferencia,ABC-1234,17.0:13,Sí
832,05-20-24,TEISA 2,Extra,26.1,2.4,62.64,Bus,62.63,Tarjeta,KLM-4321,18.0:37,Sí
833,05-20-24,TEISA 1,Extra,16.5,2.4,39.6,SUV,39.61,Transferencia,KLM-4321,12.0:56,Sí
834,05-20-24,TEISA 1,Extra,15.26,2.4,36.62,Motocicleta,36.63,Transferencia,XYZ-5678,10.0:28,Sí
835,05-20-24,TEISA 1,Diésel,26.09,1.8,46.96,Sedán,46.96,Tarjeta,XYZ-5678,9.0:12,Sí
836,05-20-24,TEISA 1,Extra,29.35,2.4,70.44,Camioneta,70.45,Efectivo,XYZ-5678,18.0:12,No
837,05-20-24,TEISA 1,Diésel,101.34,1.8,182.41,Bus,182.42,Tarjeta,Unidad 202,13.0000000,Sí
838,05-21-24,TEISA 1,Extra,9.02,2.4,21.65,Sedán,21.65,Efectivo,KLM-4321,20.0:14,Sí
839,05-21-24,TEISA 1,Diésel,30.87,1.8,55.57,Camioneta,55.56,Efectivo,KLM-4321,18.0:12,Sí
840,05-21-24,TEISA 1,Extra,11.33,2.4,27.19,SUV,27.2,Tarjeta,TUV-8765,7.0:41,Sí
841,05-21-24,TEISA 1,Extra,47.72,2.4,114.53,Bus,114.52,Efectivo,Unidad 404,7.0:17,Sí
842,05-21-24,TEISA 1,Súper,16.57,3.1,51.37,SUV,51.38,Transferencia,KLM-4321,13.0:52,Sí
843,05-22-24,TEISA 1,Extra,49.75,2.4,119.4,Bus,119.4,Efectivo,Unidad 404,5.0:12,Sí
844,05-22-24,TEISA 2,Extra,6.81,2.4,16.34,Bus,16.35,Transferencia,KLM-4321,20.0:39,No
845,05-22-24,TEISA 2,Diésel,23.56,1.8,42.41,Sedán,42.41,Tarjeta,ABC-1234,5.000003,No
846,05-22-24,TEISA 1,Súper,25.53,3.1,79.14,Bus,79.15,Efectivo,TUV-8765,6.0000000,No
847,05-22-24,TEISA 1,Extra,10.08,2.4,24.19,Motocicleta,24.19,Transferencia,XYZ-5678,11.0:17,No
848,05-22-24,TEISA 1,Extra,8.27,2.4,19.85,Bus,19.85,Tarjeta,XYZ-5678,13.0:37,No
849,05-23-24,TEISA 1,Súper,3.59,3.1,11.13,Sedán,11.13,Transferencia,XYZ-5678,19.000005,Sí
850,05-23-24,TEISA 1,Diésel,75.21,1.8,135.38,Bus,135.37,Transferencia,Unidad 303,8.0:39,Sí
851,05-23-24,TEISA 1,Diésel,44.17,1.8,79.51,Sedán,79.51,Efectivo,ABC-1234,11.0:28,No
852,05-23-24,TEISA 1,Diésel,108.36,1.8,195.05,Bus,195.04,Tarjeta,Unidad 101,14.0:57,Sí
853,05-23-24,TEISA 1,Extra,79.0,2.4,189.6,Bus,189.6,Efectivo,Unidad 404,21.0:24,Sí
854,05-23-24,TEISA 1,Diésel,28.34,1.8,51.01,Sedán,51.02,Tarjeta,KLM-4321,10.0:21,Sí
855,05-23-24,TEISA 1,Súper,18.95,3.1,58.74,Sedán,58.73,Efectivo,KLM-4321,15.0:57,No
856,05-24-24,TEISA 1,Extra,78.03,2.4,187.27,Bus,187.26,Transferencia,Unidad 202,6.0000000,Sí
857,05-24-24,TEISA 1,Extra,4.78,2.4,11.47,Camioneta,11.46,Transferencia,ABC-1234,7.0:11,Sí
858,05-24-24,TEISA 1,Diésel,102.55,1.8,184.59,Bus,184.59,Efectivo,Unidad 202,10.0:24,Sí
859,05-24-24,TEISA 1,Extra,22.12,2.4,53.09,Camioneta,53.08,Transferencia,KLM-4321,12.0:36,No
860,05-24-24,TEISA 2,Súper,41.76,3.1,129.46,Bus,129.47,Efectivo,Unidad 202,5.0:57,Sí
861,05-25-24,TEISA 1,Extra,11.92,2.4,28.61,Motocicleta,28.6,Efectivo,ABC-1234,9.0:17,Sí
862,05-25-24,TEISA 2,Súper,22.55,3.1,69.91,Sedán,69.89,Efectivo,XYZ-5678,11.0:23,Sí
863,05-25-24,TEISA 1,Diésel,41.24,1.8,74.23,SUV,74.24,Efectivo,XYZ-5678,17.0:45,No
864,05-25-24,TEISA 1,Extra,24.58,2.4,58.99,Motocicleta,59.0,Transferencia,XYZ-5678,5.000002,No
865,05-25-24,TEISA 1,Extra,61.61,2.4,147.86,Bus,147.86,Tarjeta,Unidad 202,21.0:45,Sí
866,05-25-24,TEISA 1,Súper,5.15,3.1,15.97,Sedán,15.97,Transferencia,TUV-8765,5.0:41,No
867,05-25-24,TEISA 1,Súper,4.25,3.1,13.18,Bus,13.18,Efectivo,XYZ-5678,20.0:53,Sí
868,05-25-24,TEISA 2,Súper,16.01,3.1,49.63,Bus,49.63,Transferencia,XYZ-5678,6.0:38,Sí
869,05-26-24,TEISA 1,Diésel,111.09,1.8,199.96,Bus,199.96,Tarjeta,Unidad 404,18.0:26,Sí
870,05-26-24,TEISA 1,Súper,10.31,3.1,31.96,Bus,31.95,Transferencia,ABC-1234,21.0000000,No
871,05-26-24,TEISA 1,Extra,79.62,2.4,191.09,Bus,191.1,Tarjeta,Unidad 404,18.0000000,Sí
872,05-26-24,TEISA 1,Diésel,38.31,1.8,68.96,SUV,68.96,Efectivo,TUV-8765,14.000009,Sí
873,05-26-24,TEISA 1,Extra,13.51,2.4,32.42,Bus,32.42,Tarjeta,XYZ-5678,20.0:49,No
874,05-27-24,TEISA 1,Diésel,11.02,1.8,19.84,SUV,19.83,Efectivo,KLM-4321,15.0:28,No
875,05-27-24,TEISA 1,Súper,12.82,3.1,39.74,Bus,39.75,Efectivo,KLM-4321,11.0:46,Sí
876,05-27-24,TEISA 1,Súper,3.89,3.1,12.06,Motocicleta,12.07,Efectivo,ABC-1234,18.0:26,Sí
877,05-27-24,TEISA 2,Diésel,37.25,1.8,67.05,SUV,67.05,Efectivo,TUV-8765,14.0:43,Sí
878,05-28-24,TEISA 1,Extra,10.0,2.4,24.0,SUV,23.99,Efectivo,ABC-1234,15.0:12,Sí
879,05-28-24,TEISA 1,Extra,5.58,2.4,13.39,Bus,13.38,Efectivo,TUV-8765,7.0:26,No
880,05-28-24,TEISA 1,Súper,7.43,3.1,23.03,Bus,23.04,Tarjeta,KLM-4321,10.0:21,Sí
881,05-28-24,TEISA 1,Súper,11.38,3.1,35.28,SUV,35.27,Efectivo,KLM-4321,12.0:56,Sí
882,05-28-24,TEISA 1,Diésel,24.19,1.8,43.54,Camioneta,43.54,Transferencia,KLM-4321,18.0:46,No
883,05-28-24,TEISA 1,Súper,46.64,3.1,144.58,Bus,144.59,Transferencia,Unidad 404,10.0:13,Sí
884,05-29-24,TEISA 1,Diésel,17.09,1.8,30.76,Camioneta,30.77,Transferencia,XYZ-5678,9.0:52,Sí
885,05-29-24,TEISA 1,Súper,41.3,3.1,128.03,Bus,128.03,Efectivo,Unidad 303,10.0:36,Sí
886,05-29-24,TEISA 1,Súper,33.14,3.1,102.73,Bus,102.73,Efectivo,Unidad 202,14.0:11,Sí
887,05-29-24,TEISA 1,Súper,15.79,3.1,48.95,Sedán,48.96,Efectivo,TUV-8765,17.0:15,Sí
888,05-29-24,TEISA 1,Diésel,35.87,1.8,64.57,Camioneta,64.56,Transferencia,KLM-4321,9.000009,Sí
889,05-29-24,TEISA 1,Súper,7.28,3.1,22.57,Camioneta,22.56,Tarjeta,XYZ-5678,19.0:58,Sí
890,05-29-24,TEISA 2,Extra,76.64,2.4,183.94,Bus,183.93,Tarjeta,Unidad 404,16.0:33,Sí
891,05-29-24,TEISA 1,Súper,56.06,3.1,173.79,Bus,173.79,Efectivo,Unidad 404,5.0:49,Sí
892,05-30-24,TEISA 1,Súper,15.42,3.1,47.8,Motocicleta,47.8,Efectivo,XYZ-5678,18.0:37,Sí
893,05-30-24,TEISA 1,Diésel,42.11,1.8,75.8,SUV,75.79,Transferencia,TUV-8765,5.0:42,No
894,05-30-24,TEISA 1,Diésel,12.52,1.8,22.54,Bus,22.53,Efectivo,XYZ-5678,18.0:56,Sí
895,05-30-24,TEISA 2,Diésel,17.05,1.8,30.69,Bus,30.69,Efectivo,TUV-8765,8.0:46,No
896,05-30-24,TEISA 1,Súper,20.81,3.1,64.51,Sedán,64.5,Transferencia,TUV-8765,5.0000000,No
897,05-30-24,TEISA 1,Diésel,13.0,1.8,23.4,SUV,23.4,Transferencia,XYZ-5678,6.000006,No
898,05-30-24,TEISA 1,Extra,62.77,2.4,150.65,Bus,150.66,Efectivo,Unidad 202,20.0:13,Sí
899,05-30-24,TEISA 1,Súper,61.89,3.1,191.86,Bus,191.85,Efectivo,Unidad 404,8.000008,Sí
900,05-31-24,TEISA 1,Diésel,19.12,1.8,34.42,SUV,34.42,Transferencia,ABC-1234,20.0:18,Sí
901,05-31-24,TEISA 1,Súper,32.41,3.1,100.47,Bus,100.48,Transferencia,Unidad 101,12.0:16,Sí
902,05-31-24,TEISA 1,Extra,76.42,2.4,183.41,Bus,183.4,Efectivo,Unidad 303,17.0:46,Sí
903,05-31-24,TEISA 1,Extra,26.96,2.4,64.7,Sedán,64.71,Efectivo,TUV-8765,5.0:49,No
904,05-31-24,TEISA 1,Diésel,34.24,1.8,61.63,SUV,61.64,Efectivo,TUV-8765,13.0:25,No
905,05-31-24,TEISA 1,Diésel,8.96,1.8,16.13,Camioneta,16.13,Efectivo,KLM-4321,11.0:38,No
906,05-31-24,TEISA 2,Súper,21.92,3.1,67.95,Motocicleta,67.95,Transferencia,TUV-8765,10.0:33,No
907,06-01-24,TEISA 1,Extra,10.24,2.4,24.58,Bus,24.57,Tarjeta,ABC-1234,7.0:34,Sí
908,06-01-24,TEISA 1,Súper,16.32,3.1,50.59,SUV,50.58,Efectivo,KLM-4321,14.0:35,Sí
909,06-01-24,TEISA 1,Extra,80.65,2.4,193.56,Bus,193.57,Transferencia,Unidad 101,11.0:44,Sí
910,06-01-24,TEISA 1,Súper,53.26,3.1,165.11,Bus,165.12,Efectivo,Unidad 303,7.0:23,Sí
911,06-01-24,TEISA 1,Extra,16.72,2.4,40.13,Bus,40.13,Tarjeta,ABC-1234,16.0000000,No
912,06-02-24,TEISA 1,Extra,9.68,2.4,23.23,Bus,23.24,Tarjeta,KLM-4321,16.0:25,No
913,06-02-24,TEISA 2,Súper,17.73,3.1,54.96,Bus,54.95,Efectivo,TUV-8765,18.0000000,No
914,06-02-24,TEISA 1,Diésel,30.87,1.8,55.57,Bus,55.56,Transferencia,TUV-8765,10.000002,Sí
915,06-02-24,TEISA 1,Diésel,23.11,1.8,41.6,Motocicleta,41.6,Efectivo,XYZ-5678,13.0:23,Sí
916,06-02-24,TEISA 1,Extra,59.58,2.4,142.99,Bus,143.0,Efectivo,Unidad 404,19.0:19,Sí
917,06-02-24,TEISA 2,Súper,35.67,3.1,110.58,Bus,110.57,Transferencia,Unidad 101,8.0:33,Sí
918,06-02-24,TEISA 1,Diésel,13.61,1.8,24.5,Camioneta,24.5,Efectivo,ABC-1234,17.000002,Sí
919,06-03-24,TEISA 1,Súper,10.83,3.1,33.57,Motocicleta,33.58,Transferencia,ABC-1234,8.0:15,No
920,06-03-24,TEISA 1,Extra,66.78,2.4,160.27,Bus,160.26,Transferencia,Unidad 202,17.0000000,Sí
921,06-03-24,TEISA 1,Extra,13.6,2.4,32.64,SUV,32.63,Transferencia,ABC-1234,13.0:43,No
922,06-03-24,TEISA 2,Extra,17.69,2.4,42.46,Bus,42.46,Efectivo,KLM-4321,14.0000000,No
923,06-03-24,TEISA 1,Diésel,35.74,1.8,64.33,Sedán,64.33,Transferencia,XYZ-5678,21.0:26,Sí
924,06-03-24,TEISA 1,Diésel,24.69,1.8,44.44,SUV,44.44,Tarjeta,KLM-4321,8.0:39,No
925,06-03-24,TEISA 1,Súper,39.83,3.1,123.47,Bus,123.47,Transferencia,Unidad 202,21.0:27,Sí
926,06-04-24,TEISA 1,Diésel,86.23,1.8,155.21,Bus,155.21,Transferencia,Unidad 404,20.0:12,Sí
927,06-04-24,TEISA 1,Súper,16.44,3.1,50.96,Camioneta,50.95,Transferencia,ABC-1234,12.0:49,Sí
928,06-04-24,TEISA 1,Extra,22.51,2.4,54.02,Motocicleta,54.03,Tarjeta,KLM-4321,18.0:48,No
929,06-04-24,TEISA 1,Súper,11.49,3.1,35.62,Motocicleta,35.62,Efectivo,TUV-8765,19.0:26,No
930,06-04-24,TEISA 1,Extra,14.97,2.4,35.93,SUV,35.92,Tarjeta,ABC-1234,19.000008,No
931,06-04-24,TEISA 1,Diésel,43.37,1.8,78.07,SUV,78.07,Transferencia,KLM-4321,8.0:56,No
932,06-04-24,TEISA 2,Diésel,33.52,1.8,60.34,SUV,60.33,Transferencia,ABC-1234,5.000001,Sí
933,06-04-24,TEISA 1,Diésel,15.8,1.8,28.44,Camioneta,28.44,Tarjeta,ABC-1234,14.0:56,No
934,06-05-24,TEISA 1,Súper,51.36,3.1,159.22,Bus,159.23,Transferencia,Unidad 202,5.0:21,Sí
935,06-05-24,TEISA 1,Súper,39.06,3.1,121.09,Bus,121.09,Efectivo,Unidad 404,11.0:48,Sí
936,06-05-24,TEISA 1,Diésel,44.43,1.8,79.97,Sedán,79.97,Transferencia,XYZ-5678,13.0:26,No
937,06-05-24,TEISA 1,Diésel,33.08,1.8,59.54,SUV,59.55,Transferencia,KLM-4321,9.000001,No
938,06-05-24,TEISA 2,Extra,7.91,2.4,18.98,SUV,18.99,Transferencia,KLM-4321,12.000008,Sí
939,06-05-24,TEISA 1,Súper,19.99,3.1,61.97,Motocicleta,61.98,Tarjeta,XYZ-5678,9.0000000,No
940,06-06-24,TEISA 1,Extra,32.78,2.4,78.67,Camioneta,78.67,Transferencia,ABC-1234,19.000007,Sí
941,06-06-24,TEISA 1,Diésel,69.84,1.8,125.71,Bus,125.71,Transferencia,Unidad 303,18.0:12,Sí
942,06-06-24,TEISA 1,Diésel,25.63,1.8,46.13,Bus,46.13,Transferencia,ABC-1234,7.0:25,Sí
943,06-06-24,TEISA 1,Extra,23.56,2.4,56.54,SUV,56.55,Transferencia,ABC-1234,20.0:55,Sí
944,06-06-24,TEISA 1,Diésel,6.03,1.8,10.85,Motocicleta,10.85,Transferencia,TUV-8765,12.0000000,Sí
945,06-07-24,TEISA 2,Súper,23.01,3.1,71.33,Camioneta,71.32,Transferencia,KLM-4321,16.0:33,No
946,06-07-24,TEISA 1,Súper,39.22,3.1,121.58,Bus,121.57,Efectivo,Unidad 303,7.0:39,Sí
947,06-07-24,TEISA 1,Diésel,13.11,1.8,23.6,SUV,23.59,Transferencia,ABC-1234,19.0:49,Sí
948,06-07-24,TEISA 1,Diésel,43.88,1.8,78.98,Sedán,78.99,Transferencia,XYZ-5678,17.0:31,Sí
949,06-08-24,TEISA 1,Súper,15.55,3.1,48.21,Sedán,48.2,Transferencia,TUV-8765,20.0000000,No
950,06-08-24,TEISA 1,Extra,12.81,2.4,30.74,SUV,30.75,Efectivo,KLM-4321,6.000008,No
951,06-08-24,TEISA 2,Extra,10.53,2.4,25.27,Sedán,25.26,Tarjeta,ABC-1234,12.0000000,Sí
952,06-08-24,TEISA 1,Diésel,8.59,1.8,15.46,Motocicleta,15.47,Transferencia,ABC-1234,19.0:37,No
953,06-08-24,TEISA 1,Súper,38.44,3.1,119.16,Bus,119.17,Transferencia,Unidad 101,8.0000000,Sí
954,06-09-24,TEISA 1,Extra,45.11,2.4,108.26,Bus,108.26,Transferencia,Unidad 303,18.0:56,Sí
955,06-09-24,TEISA 1,Súper,64.16,3.1,198.9,Bus,198.9,Transferencia,Unidad 202,20.0:42,Sí
956,06-09-24,TEISA 1,Extra,68.34,2.4,164.02,Bus,164.01,Tarjeta,Unidad 404,19.000001,Sí
957,06-09-24,TEISA 1,Diésel,30.24,1.8,54.43,SUV,54.43,Tarjeta,ABC-1234,18.0:14,No
958,06-09-24,TEISA 1,Súper,22.23,3.1,68.91,Motocicleta,68.92,Tarjeta,ABC-1234,15.0:59,No
959,06-09-24,TEISA 2,Diésel,38.72,1.8,69.7,SUV,69.7,Transferencia,ABC-1234,19.000003,No
960,06-09-24,TEISA 2,Súper,20.27,3.1,62.84,Camioneta,62.85,Tarjeta,TUV-8765,14.0:46,No
961,06-10-24,TEISA 1,Extra,28.3,2.4,67.92,Camioneta,67.92,Tarjeta,ABC-1234,16.000007,No
962,06-10-24,TEISA 2,Diésel,27.74,1.8,49.93,Camioneta,49.94,Tarjeta,TUV-8765,21.000003,No
963,06-10-24,TEISA 1,Diésel,70.2,1.8,126.36,Bus,126.36,Efectivo,Unidad 303,13.0:11,Sí
964,06-10-24,TEISA 1,Extra,6.79,2.4,16.3,Motocicleta,16.29,Transferencia,KLM-4321,16.0:19,No
965,06-10-24,TEISA 1,Diésel,25.72,1.8,46.3,Bus,46.29,Transferencia,ABC-1234,18.0:52,No
966,06-10-24,TEISA 1,Extra,16.41,2.4,39.38,Motocicleta,39.38,Tarjeta,XYZ-5678,18.0:21,No
967,06-10-24,TEISA 1,Súper,12.37,3.1,38.35,Sedán,38.35,Tarjeta,XYZ-5678,9.0000000,Sí
968,06-10-24,TEISA 1,Súper,4.84,3.1,15.0,Sedán,15.01,Efectivo,KLM-4321,17.0:25,No
969,06-11-24,TEISA 1,Diésel,93.49,1.8,168.28,Bus,168.28,Transferencia,Unidad 303,15.0:35,Sí
970,06-11-24,TEISA 1,Extra,49.4,2.4,118.56,Bus,118.57,Tarjeta,Unidad 101,9.0000000,Sí
971,06-11-24,TEISA 1,Diésel,8.34,1.8,15.01,Sedán,15.01,Transferencia,ABC-1234,13.000004,Sí
972,06-11-24,TEISA 1,Extra,29.73,2.4,71.35,SUV,71.34,Tarjeta,ABC-1234,12.0:42,Sí
973,06-11-24,TEISA 1,Diésel,18.94,1.8,34.09,Camioneta,34.09,Transferencia,ABC-1234,10.0:24,Sí
974,06-11-24,TEISA 1,Diésel,26.93,1.8,48.47,Sedán,48.48,Efectivo,XYZ-5678,12.0:38,Sí
975,06-12-24,TEISA 1,Diésel,73.38,1.8,132.08,Bus,132.09,Efectivo,Unidad 404,13.000006,Sí
976,06-12-24,TEISA 1,Súper,17.79,3.1,55.15,Motocicleta,55.14,Efectivo,ABC-1234,15.0:54,No
977,06-12-24,TEISA 1,Diésel,13.33,1.8,23.99,Sedán,24.0,Efectivo,XYZ-5678,5.0:47,No
978,06-12-24,TEISA 1,Súper,19.05,3.1,59.06,Motocicleta,59.06,Efectivo,KLM-4321,11.000008,Sí
979,06-12-24,TEISA 2,Diésel,82.29,1.8,148.12,Bus,148.12,Transferencia,Unidad 404,13.0:34,Sí
980,06-12-24,TEISA 1,Extra,13.07,2.4,31.37,Sedán,31.36,Tarjeta,XYZ-5678,19.0000000,Sí
981,06-12-24,TEISA 1,Diésel,44.3,1.8,79.74,Camioneta,79.74,Efectivo,KLM-4321,18.0000000,Sí
982,06-13-24,TEISA 1,Extra,15.84,2.4,38.02,Camioneta,38.01,Tarjeta,ABC-1234,18.0:16,No
983,06-13-24,TEISA 1,Súper,13.68,3.1,42.41,Motocicleta,42.4,Efectivo,XYZ-5678,16.0:28,Sí
984,06-13-24,TEISA 1,Diésel,8.11,1.8,14.6,Sedán,14.59,Efectivo,TUV-8765,15.0:52,Sí
985,06-13-24,TEISA 1,Diésel,10.48,1.8,18.86,Sedán,18.86,Efectivo,TUV-8765,17.0:28,No
986,06-13-24,TEISA 1,Extra,75.88,2.4,182.11,Bus,182.11,Transferencia,Unidad 101,9.0:49,Sí
987,06-13-24,TEISA 1,Súper,52.63,3.1,163.15,Bus,163.14,Transferencia,Unidad 404,11.0:57,Sí
988,06-13-24,TEISA 2,Diésel,98.26,1.8,176.87,Bus,176.86,Transferencia,Unidad 303,10.0:31,Sí
989,06-14-24,TEISA 1,Diésel,28.63,1.8,51.53,Sedán,51.53,Tarjeta,KLM-4321,17.0:35,No
990,06-14-24,TEISA 1,Extra,7.72,2.4,18.53,Sedán,18.53,Tarjeta,ABC-1234,16.0:11,No
991,06-14-24,TEISA 1,Súper,15.77,3.1,48.89,Bus,48.9,Efectivo,XYZ-5678,5.0:21,Sí
992,06-14-24,TEISA 1,Extra,54.17,2.4,130.01,Bus,130.01,Efectivo,Unidad 101,19.0:32,Sí
993,06-14-24,TEISA 1,Extra,61.1,2.4,146.64,Bus,146.64,Tarjeta,Unidad 404,15.0:32,Sí
994,06-15-24,TEISA 1,Súper,43.35,3.1,134.39,Bus,134.38,Efectivo,Unidad 101,14.000003,Sí
995,06-15-24,TEISA 1,Diésel,110.77,1.8,199.39,Bus,199.38,Transferencia,Unidad 404,13.0:27,Sí
996,06-15-24,TEISA 1,Súper,24.14,3.1,74.83,Bus,74.83,Efectivo,KLM-4321,21.0:59,Sí
997,06-15-24,TEISA 1,Extra,48.45,2.4,116.28,Bus,116.29,Efectivo,Unidad 202,7.0:15,Sí
998,06-15-24,TEISA 1,Diésel,89.31,1.8,160.76,Bus,160.75,Efectivo,Unidad 404,9.0000000,Sí
999,06-15-24,TEISA 1,Extra,72.17,2.4,173.21,Bus,173.2,Efectivo,Unidad 404,11.0:45,Sí
